Filing Date,Document Type,Filed By,Description
"February 12, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327127981""><span style=""color:blue""><u>RESPONSE</u></span></a>",Pacific Gas and Electric Company,Responses to Questions on the Development of a Submetering Protocol.
"February 12, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326933706""><span style=""color:blue""><u>MOTION</u></span></a>",East Bay Community Energy,Motion for Party Status of East Bay Community Energy
"February 12, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329216153""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Comments on Administrative Law Judge’s Ruling
"February 12, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329232462""><span style=""color:blue""><u>RESPONSE</u></span></a>",San Diego Gas & Electric Company,Response to Administrative Law Judge’s Ruling
"February 12, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=327196291""><span style=""color:blue""><u>NOTICE</u></span></a>",Community Environmental Council,Supplement to the Notice of Intent to Claim Intervenor Compensation
"February 12, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328860757""><span style=""color:blue""><u>COMMENTS</u></span></a>","Enel X North America, Inc.,ChargePoint, Inc.",Comments on Administrative Law Judge’s Ruling
"February 12, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=329232466""><span style=""color:blue""><u>COMMENTS</u></span></a>",Tesla,Comments on Administrative Law Judge’s Ruling
"February 10, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326933784""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,"E-mail Ruling Updated Schedule for Party Comment on the Draft Transportation Electrification Framework [The schedule adopted in this email ruling supersedes the schedule adopted in the February 3, 2020 Ruling]"
"February 10, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326934016""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Motion for Party Status of UL LLC
"February 10, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326933920""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-mail Ruling Granting Motion for Party Status of Cruise LLC
"February 03, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326172086""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,Administrative Law Judge’s Ruling adding Staff Proposal for a Draft Transportation Electrification framework to the record and inviting party comments.
"January 31, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326933641""><span style=""color:blue""><u>MOTION</u></span></a>",Cruise LLC,MOTION FOR PARTY STATUS
"January 28, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326482651""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-MAIL RULING GRANTING MOTION FOR PARTY STATUS OF THE VEHICLE-GRID INTEGRATION COUNCIL
"January 28, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=326378949""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,E-MAIL RULING GRANTING MOTION FOR PARTY STATUS OF THE VEHICLE-GRID INTEGRATION COUNCIL
"January 23, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325033739""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,"ADMINISTRATIVE LAW JUDGE’S RULING DIRECTING PACIFIC GAS AND ELECTRIC COMPANY, SOUTHERN CALIFORNIA EDISON COMPANY, AND SAN DIEGO GAS & ELECTRIC COMPANY TO RESPOND TO OUTSTANDING QUESTIONS ON THE DEVELOPMENT OF A SUBMETERING PROTOCOL"
"January 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=324386715""><span style=""color:blue""><u>MOTION</u></span></a>",UL LLC,Motion for Party Status of UL LLC
"January 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325033742""><span style=""color:blue""><u>COMMENTS</u></span></a>","San Diego Gas & Electric Company,Pacific Gas and Electric Company",Reply Comments to Final Report of the Vehicle to Grid Alternating Current.
"January 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=330052109""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,REPLY COMMENTS OF THE VEHICLE-GRID INTEGRATION COUNCIL ON VEHICLE TO GRID ALTERNATING CURRENT INTERCONNECTION SUBGROUP REPORT
"January 13, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=324940710""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Reply Comments on Final Report of the Vehicle to Grid Alternating Current Interconnection Subgroup
"January 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=323764295""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/GOLDBERG/CPUC,ALJ/DOHERTY/CPUC","Administrative Law Judges’ Ruling on Community Environmental Council’s Showing of Significant Financial Hardship [Community Environmental Council has satisfied the eligibility requirements of Pub. Util. Code § 1804(a). Community Environmental Council is directed to supplement its showing of significant financial hardship, as set forth in the Ruling, above. Additional guidance is provided to Community Environmental Council as set forth above]"
"January 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325620602""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,Comments to the Vehicle to Grid Alternating Current Interconnection Subgroup Report Workshop.
"January 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=323708971""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/DOHERTY/CPUC,ALJ/GOLDBERG/CPUC","Administrative Law Judges’ Ruling Amending Load Research Report Deadline for 2020 and Beyond [Pacific Gas and Electric Company, Southern California Edison Company, and San Diego Gas & Electric Company shall file their next annual Load Research Report on March 31, 2020]"
"January 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325526241""><span style=""color:blue""><u>COMMENTS</u></span></a>",California Energy Storage Alliance,Comments to the Vehicle to Grid Alternating Current Interconnection Subgroup Report Workshop.
"January 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=323706908""><span style=""color:blue""><u>MOTION</u></span></a>",Vehicle-Grid Integration Council,Motion for Party Status of Vehicle-Grid Integration Council
"January 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325526236""><span style=""color:blue""><u>COMMENTS</u></span></a>","San Diego Gas & Electric Company,Pacific Gas and Electric Company",Comments to Final Report of the Vehicle to Grid Alternating Current.
"January 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=328685720""><span style=""color:blue""><u>COMMENTS</u></span></a>",Vehicle-Grid Integration Council,Comments on Vehicle to Grid Alternating Current Interconnection Subgroup Report
"January 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325526341""><span style=""color:blue""><u>COMMENTS</u></span></a>",Southern California Edison Company,Comments on Final Report of the Vehicle to Grid Alternating Current Interconnection Subgroup
"January 06, 2020","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=323706920""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,E-mail Ruling Granting Motion of Party Status of BNSF Railway
"December 31, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=323464191""><span style=""color:blue""><u>MOTION</u></span></a>",BNSF Railway,Motion for Party Status of BNSF Railway
"December 13, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=322122150""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/DOHERTY/CPUC,ALJ/GOLDBERG/CPUC",Administrative Law Judges’ Ruling Extending Interim Policy on Common Facility Costs Related to Electric Rules 15 and 16 
"December 13, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=322210385""><span style=""color:blue""><u>MOTION</u></span></a>",GRID Alternatives,Motion for Party Status of GRID Alternatives
"December 11, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=334603032""><span style=""color:blue""><u>REPORT</u></span></a>",California Energy Storage Alliance,FINAL REPORT OF THE VEHICLE TO GRID ALTERNATING CURRENT INTERCONNECTION SUBGROUP.
"November 13, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=319341969""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,"Administrative Law Judge’s Ruling Entering Amended Stocktake into the Record [This ruling enters the amended stocktake prepared by Southern California Edison Company (SCE) and served on September 18, 2019 into the record of this proceeding as Attachment 1] "
"October 25, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=318666232""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,"Corrected E-mail Ruling Granting Request for Extension of Time to Complete Vehicle Grid Integration Working Group Reports [The VGI Working Group progress report is due on January 24, 2020 and the final report is due on June 30, 2020. The IOUs are directed to file a Tier 2 Advice Letter with the Commission’s Energy Division with the estimated cost of the extension by December 1, 2019] "
"October 24, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=318667879""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/GOLDBERG/CPUC,"E-mail Ruling Granting Request for Extension of Time to Complete Vehicle Grid Integration Working Group Reports [The VGI Working Group progress report is due on January 24, 2020, the final report is due on June 30, 2020, and IOUs are directed to file a Tier 2 Advice Letter with the Commission’s Energy Division with the estimated cost of the extension by December 1, 2019] "
"September 24, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=316459712""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,"E-Mail Ruling granting motion for party status of American Honda Motor Co., Inc."
"September 03, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=317703445""><span style=""color:blue""><u>NOTICE</u></span></a>","Enel X North America, Inc.","Notice of Name Change from ELECTRIC MOTOR WERKS, INC. to ENEL X NORTH AMERICA, INC."
"August 23, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=311582954""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/HYMES/CPUC,ALJ/GOLDBERG/CPUC,ALJ/DOHERTY/CPUC",Joint Administrative Law Judges’ Ruling Establishing Subgroup And Schedule To Develop Proposal On Mobile Inverter Technical Requirements For Rule 21 And Noticing Workshop
"August 05, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=315278507""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,Comments on Administrative Law Judge's Ruling on SCE Stocktake
"August 05, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=312750241""><span style=""color:blue""><u>COMMENTS</u></span></a>",Cal Advocates/TRIMMING/CPUC,Comments on Administrative Law Judge’s Ruling
"August 05, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=312774602""><span style=""color:blue""><u>COMMENTS</u></span></a>","Howard V. Golub/THE CITY OF LONG BEACH, CALIFORNIA",Comments on Administrative Law Judge’s Ruling
"July 25, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=309872450""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/DOHERTY/CPUC,ALJ/GOLDBERG/CPUC",Administrative Law Judge’s Ruling on East Yard Communities for Environmental Justice’s showing of significant financial hardship. East Yard Communities for Environmental Justice has satisfied the eligibility requirements of Pub. Util. Code § 1804(a) and has shown significant financial hardship. East Yard Communities for Environmental Justice is preliminarily determined to be eligible for intervenor compensation in this proceeding. 
"July 25, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=309876621""><span style=""color:blue""><u>RULING</u></span></a>","ALJ/DOHERTY/CPUC,ALJ/GOLDBERG/CPUC",Administrative Law Judge’s Ruling on Center for Community Action and Environmental Justice’s showing of significant financial hardship. Center for Community Action and Environmental Justice has satisfied the eligibility requirements of Pub. Util. Code § 1804(a) and has shown significant financial hardship. Center for Community Action and Environmental Justice is preliminarily determined to be eligible for intervenor compensation in this proceeding. 
"July 01, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=334603031""><span style=""color:blue""><u>REPLY</u></span></a>",Utility Consumers' Action Network,Reply Comments on the Electric Vehicle-Grid Integration Pilot Program Sixth Semi-Annual Report of San Diego Gas & Electric Co (per Decision 16-01-045).
"July 01, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=306417387""><span style=""color:blue""><u>MOTION</u></span></a>","American Honda Motor Co., Inc.",MOTION FOR PARTY STATUS
"June 17, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=302240720""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,Administrative Law Judge’s Ruling entering stocktake into the record and seeking party comment.
"June 14, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=302942290""><span style=""color:blue""><u>RULING</u></span></a>",ALJ/DOHERTY/CPUC,Email Ruling Granting Nuvve Corporation's Motion for Party Status
"June 13, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=306809419""><span style=""color:blue""><u>RESPONSE</u></span></a>",Southern California Edison Company,Response to the Motion of the California Energy Storage Alliance to Establish Sub-Group and Schedule Joint Workshop 
"June 13, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=309222783""><span style=""color:blue""><u>RESPONSE</u></span></a>","Electric Motor Werks, Inc.",Response to the Motion of the California Energy Storage Alliance to Establish Sub-Group and Schedule Joint Workshop 
"June 13, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=308837890""><span style=""color:blue""><u>RESPONSE</u></span></a>","Pacific Gas and Electric Company,San Diego Gas and Electric Company",Joint Response to CESA’s Motion to Establish Subgroup and Schedule Joint Workshop 
"June 13, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=309224229""><span style=""color:blue""><u>RESPONSE</u></span></a>",Alliance of Automobile Manufacturers,Response to the Motion of the California Energy Storage Alliance to Establish Sub-Group and Schedule Joint Workshop
"June 12, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=309876581""><span style=""color:blue""><u>COMMENTS</u></span></a>",The Utility Reform Network,Comments.
"June 07, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=325542099""><span style=""color:blue""><u>COMMENTS</u></span></a>",Green Power Institute,Comments on Motion of the California Energy Storage Alliance to Establish Sub-Group and Schedule Joint Workshop in R.17-07-007 and R.18-12-006 to Introduce Subgroup Proposal on Mobile Inverter Technical Requirements for Rule 21 Interconnection.
"June 06, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=299659888""><span style=""color:blue""><u>MOTION</u></span></a>",Nuvve Corporation,MOTION FOR PARTY STATUS
"June 06, 2019","<a href=""https://docs.cpuc.ca.gov/SearchRes.aspx?DocFormat=ALL&DocID=309122354""><span style=""color:blue""><u>RESPONSE</u></span></a>",Nuvve Corporation,Response to Motion of the California Energy Storage Alliance to Establish Sub-Group and Schedule Joint Workshop 
